abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relation,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_paper_id,source_paper_title,source_query,task_category,tier,venue,year
"Common object counting in a natural scene is a challenging problem in computer vision with numerous real-world applications. Existing image-level supervised common object counting approaches only predict the global object count and rely on additional instance-level supervision to also determine object locations. We propose an image-level supervised approach that provides both the global object count and the spatial distribution of object instances by constructing an object category density map. Motivated by psychological studies, we further reduce image-level supervision using a limited object count information (up to four). To the best of our knowledge, we are the first to propose image-level supervised density map estimation for common object counting and demonstrate its effectiveness in image-level supervised instance segmentation. Comprehensive experiments are performed on the PASCAL VOC and COCO datasets. Our approach outperforms existing methods, including those using instance-level supervision, on both datasets for common object counting. Moreover, our approach improves state-of-the-art image-level supervised instance segmentation with a relative gain of 17.8% in terms of average best overlap, on the PASCAL VOC 2012 dataset.",,1903.02494,,Hisham Cholakkal; Guolei Sun; F. Khan; Ling Shao,,133,,JournalArticle; Conference,10.1109/cvpr.2019.01268,Computer Science,12,,,,,https://arxiv.org/pdf/1903.02494,,Object Counting and Instance Segmentation With Image-Level Supervision,https://www.semanticscholar.org/paper/75e3e26471277af475105cd5933cc101b7d100bf,Collected from Semantic Scholar API.,S2_75e3e26471277af475105cd5933cc101b7d100bf,,reference,,,75e3e26471277af475105cd5933cc101b7d100bf,https://www.semanticscholar.org/paper/75e3e26471277af475105cd5933cc101b7d100bf,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2019
"Generalized zero-shot learning (GZSL) is the problem of learning a classifier where some classes have samples and others are learned from side information, like semantic attributes or text description, in a zero-shot learning fashion (ZSL). Training a single model that operates in these two regimes simultaneously is challenging. Here we describe a probabilistic approach that breaks the model into three modular components, and then combines them in a consistent way. Specifically, our model consists of three classifiers: A ""gating"" model that makes soft decisions if a sample is from a ""seen"" class, and two experts: a ZSL expert, and an expert model for seen classes. We address two main difficulties in this approach: How to provide an accurate estimate of the gating probability without any training samples for unseen classes; and how to use expert predictions when it observes samples outside of its domain. The key insight to our approach is to pass information between the three models to improve each one's accuracy, while maintaining the modular structure. We test our approach, adaptive confidence smoothing (COSMO), on four standard GZSL benchmark datasets and find that it largely outperforms state-of-the-art GZSL models. COSMO is also the first model that closes the gap and surpasses the performance of generative models for GZSL, even-though it is a light-weight model that is much easier to train and tune.",,,,Y. Atzmon; Gal Chechik,,112,,JournalArticle; Conference,10.1109/cvpr.2019.01194,Computer Science,17,,,,,http://arxiv.org/pdf/1812.09903,,Adaptive Confidence Smoothing for Generalized Zero-Shot Learning,https://www.semanticscholar.org/paper/90bbacad4bf9084d7a76de019b99a4622c238e57,Collected from Semantic Scholar API.,S2_90bbacad4bf9084d7a76de019b99a4622c238e57,,reference,,,90bbacad4bf9084d7a76de019b99a4622c238e57,https://www.semanticscholar.org/paper/90bbacad4bf9084d7a76de019b99a4622c238e57,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2018
"State-of-the-art methods for counting people in crowded scenes rely on deep networks to estimate crowd density. They typically use the same filters over the whole image or over large image patches. Only then do they estimate local scale to compensate for perspective distortion. This is typically achieved by training an auxiliary classifier to select, for predefined image patches, the best kernel size among a limited set of choices. As such, these methods are not end-to-end trainable and restricted in the scope of context they can leverage. In this paper, we introduce an end-to-end trainable deep architecture that combines features obtained using multiple receptive field sizes and learns the importance of each such feature at each image location. In other words, our approach adaptively encodes the scale of the contextual information required to accurately predict crowd density. This yields an algorithm that outperforms state-of-the-art crowd counting methods, especially when perspective effects are strong.",,1811.10452,,Weizhe Liu; M. Salzmann; P. Fua,,676,,JournalArticle; Conference,10.1109/cvpr.2019.00524,Computer Science,112,,,,,https://arxiv.org/pdf/1811.10452,,Context-Aware Crowd Counting,https://www.semanticscholar.org/paper/1cb1bfd9af5bda1f712605695e47d37c03522652,Collected from Semantic Scholar API.,S2_1cb1bfd9af5bda1f712605695e47d37c03522652,,reference,,,1cb1bfd9af5bda1f712605695e47d37c03522652,https://www.semanticscholar.org/paper/1cb1bfd9af5bda1f712605695e47d37c03522652,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2018
"Nearly all existing counting methods are designed for a specific object class. Our work, however, aims to create a counting model able to count any class of object. To achieve this goal, we formulate counting as a matching problem, enabling us to exploit the image self-similarity property that naturally exists in object counting problems. We make the following three contributions: first, a Generic Matching Network (GMN) architecture that can potentially count any object in a class-agnostic manner; second, by reformulating the counting problem as one of matching objects, we can take advantage of the abundance of video data labeled for tracking, which contains natural repetitions suitable for training a counting model. Such data enables us to train the GMN. Third, to customize the GMN to different user requirements, an adapter module is used to specialize the model with minimal effort, i.e. using a few labeled examples, and adapting only a small fraction of the trained parameters. This is a form of few-shot learning, which is practical for domains where labels are limited due to requiring expert knowledge (e.g. microbiology). We demonstrate the flexibility of our method on a diverse set of existing counting benchmarks: specifically cells, cars, and human crowds. The model achieves competitive performance on cell and crowd counting datasets, and surpasses the state-of-the-art on the car dataset using only three training images. When training on the entire dataset, the proposed method outperforms all previous methods by a large margin.",,1811.00472,,Erika Lu; Weidi Xie; Andrew Zisserman,,186,,JournalArticle; Conference,10.1007/978-3-030-20893-6_42,Computer Science,23,,,,,,,Class-Agnostic Counting,https://www.semanticscholar.org/paper/2ee4423484d9286fe13ffcdebd13e153c034ff41,Collected from Semantic Scholar API.,S2_2ee4423484d9286fe13ffcdebd13e153c034ff41,,reference,,,2ee4423484d9286fe13ffcdebd13e153c034ff41,https://www.semanticscholar.org/paper/2ee4423484d9286fe13ffcdebd13e153c034ff41,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Asian Conference on Computer Vision,2018
"With multiple crowd gatherings of millions of people every year in events ranging from pilgrimages to protests, concerts to marathons, and festivals to funerals; visual crowd analysis is emerging as a new frontier in computer vision. In particular, counting in highly dense crowds is a challenging problem with far-reaching applicability in crowd safety and management, as well as gauging political significance of protests and demonstrations. In this paper, we propose a novel approach that simultaneously solves the problems of counting, density map estimation and localization of people in a given dense crowd image. Our formulation is based on an important observation that the three problems are inherently related to each other making the loss function for optimizing a deep CNN decomposable. Since localization requires high-quality images and annotations, we introduce UCF-QNRF dataset that overcomes the shortcomings of previous datasets, and contains 1.25 million humans manually marked with dot annotations. Finally, we present evaluation measures and comparison with recent deep CNNs, including those developed specifically for crowd counting. Our approach significantly outperforms state-of-the-art on the new dataset, which is the most challenging dataset with the largest number of crowd annotations in the most diverse set of scenes.",,1808.01050,,Haroon Idrees; Muhmmad Tayyab; Kishan Athrey; Dong Zhang; S. Al-Maadeed; N. Rajpoot; M. Shah,,813,,JournalArticle; Conference,10.1007/978-3-030-01216-8_33,Computer Science,199,,,,,,,"Composition Loss for Counting, Density Map Estimation and Localization in Dense Crowds",https://www.semanticscholar.org/paper/bfdc7cde3bbfcba738a5eefe9143417ebf7d8f5c,Collected from Semantic Scholar API.,S2_bfdc7cde3bbfcba738a5eefe9143417ebf7d8f5c,,reference,,,bfdc7cde3bbfcba738a5eefe9143417ebf7d8f5c,https://www.semanticscholar.org/paper/bfdc7cde3bbfcba738a5eefe9143417ebf7d8f5c,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2018
"Object counting is an important task in computer vision due to its growing demand in applications such as surveillance, traffic monitoring, and counting everyday objects. State-of-the-art methods use regression-based optimization where they explicitly learn to count the objects of interest. These often perform better than detection-based methods that need to learn the more difficult task of predicting the location, size, and shape of each object. However, we propose a detection-based method that does not need to estimate the size and shape of the objects and that outperforms regression-based methods. Our contributions are three-fold: (1) we propose a novel loss function that encourages the network to output a single blob per object instance using point-level annotations only; (2) we design two methods for splitting large predicted blobs between object instances; and (3) we show that our method achieves new state-of-the-art results on several challenging datasets including the Pascal VOC and the Penguins dataset. Our method even outperforms those that use stronger supervision such as depth features, multi-point annotations, and bounding-box labels.",,1807.09856,,I. Laradji; Negar Rostamzadeh; Pedro H. O. Pinheiro; David Vázquez; Mark W. Schmidt,,215,,JournalArticle; Conference,10.1007/978-3-030-01216-8_34,Computer Science,16,,,,,,,Where are the Blobs: Counting by Localization with Point Supervision,https://www.semanticscholar.org/paper/7c2897f6c8c79879a3152f14e791c3a3d1822163,Collected from Semantic Scholar API.,S2_7c2897f6c8c79879a3152f14e791c3a3d1822163,,reference,,,7c2897f6c8c79879a3152f14e791c3a3d1822163,https://www.semanticscholar.org/paper/7c2897f6c8c79879a3152f14e791c3a3d1822163,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2018
,,,,Weidi Xie; J. Noble; Andrew Zisserman,,493,,JournalArticle,10.1080/21681163.2016.1149104,Computer Science,29,,,,,https://www.tandfonline.com/doi/pdf/10.1080/21681163.2016.1149104?needAccess=true,,Microscopy cell counting and detection with fully convolutional regression networks,https://www.semanticscholar.org/paper/f83c5daa07093e4c27af17f8f39a66e6196dcb74,Collected from Semantic Scholar API.,S2_f83c5daa07093e4c27af17f8f39a66e6196dcb74,,reference,,,f83c5daa07093e4c27af17f8f39a66e6196dcb74,https://www.semanticscholar.org/paper/f83c5daa07093e4c27af17f8f39a66e6196dcb74,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Comput. methods Biomech. Biomed. Eng. Imaging Vis.,2018
"We introduce and tackle the problem of zero-shot object detection (ZSD), which aims to detect object classes which are not observed during training. We work with a challenging set of object classes, not restricting ourselves to similar and/or fine-grained categories cf. prior works on zero-shot classification. We follow a principled approach by first adapting visual-semantic embeddings for ZSD. We then discuss the problems associated with selecting a background class and motivate two background-aware approaches for learning robust detectors. One of these models uses a fixed background class and the other is based on iterative latent assignments. We also outline the challenge associated with using a limited number of training classes and propose a solution based on dense sampling of the semantic label space using auxiliary data with a large number of categories. We propose novel splits of two standard detection datasets - MSCOCO and VisualGenome and discuss extensive empirical results to highlight the benefits of the proposed methods. We provide useful insights into the algorithm and conclude by posing some open questions to encourage further research.",,1804.04340,,Ankan Bansal; Karan Sikka; Gaurav Sharma; R. Chellappa; Ajay Divakaran,,412,,JournalArticle; Conference,10.1007/978-3-030-01246-5_24,Computer Science,70,,,,,,,Zero-Shot Object Detection,https://www.semanticscholar.org/paper/32bc9334ad0edaec29540320b9f00c9a7aab81f8,Collected from Semantic Scholar API.,S2_32bc9334ad0edaec29540320b9f00c9a7aab81f8,,reference,,,32bc9334ad0edaec29540320b9f00c9a7aab81f8,https://www.semanticscholar.org/paper/32bc9334ad0edaec29540320b9f00c9a7aab81f8,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2018
"We propose a novel framework called Semantics-Preserving Adversarial Embedding Network (SP-AEN) for zero-shot visual recognition (ZSL), where test images and their classes are both unseen during training. SP-AEN aims to tackle the inherent problem - semantic loss - in the prevailing family of embedding-based ZSL, where some semantics would be discarded during training if they are non-discriminative for training classes, but could become critical for recognizing test classes. Specifically, SP-AEN prevents the semantic loss by introducing an independent visual-to-semantic space embedder which disentangles the semantic space into two subspaces for the two arguably conflicting objectives: classification and reconstruction. Through adversarial learning of the two subspaces, SP-AEN can transfer the semantics from the reconstructive subspace to the discriminative one, accomplishing the improved zero-shot recognition of unseen classes. Comparing",,1712.01928,,Long Chen; Hanwang Zhang; Jun Xiao; W. Liu; Shih-Fu Chang,,312,,JournalArticle; Conference,10.1109/cvpr.2018.00115,Computer Science,23,,,,,https://arxiv.org/pdf/1712.01928,,Zero-Shot Visual Recognition Using Semantics-Preserving Adversarial Embedding Networks,https://www.semanticscholar.org/paper/73131d9b977fac360316c5959a876d0e8cc11224,Collected from Semantic Scholar API.,S2_73131d9b977fac360316c5959a876d0e8cc11224,,reference,,,73131d9b977fac360316c5959a876d0e8cc11224,https://www.semanticscholar.org/paper/73131d9b977fac360316c5959a876d0e8cc11224,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,2017
"We propose a novel GAN-based framework for detecting shadows in images, in which a shadow detection network (D-Net) is trained together with a shadow attenuation network (A-Net) that generates adversarial training examples. The A-Net modifies the original training images constrained by a simplified physical shadow model and is focused on fooling the D-Net’s shadow predictions. Hence, it is effectively augmenting the training data for D-Net with hard-to-predict cases. The D-Net is trained to predict shadows in both original images and generated images from the A-Net. Our experimental results show that the additional training data from A-Net significantly improves the shadow detection accuracy of D-Net. Our method outperforms the state-of-the-art methods on the most challenging shadow detection benchmark (SBU) and also obtains state-of-the-art results on a cross-dataset task, testing on UCF. Furthermore, the proposed method achieves accurate real-time shadow detection at 45 frames per second.",,1712.01361,,Hieu Le; T. F. Y. Vicente; Vu Nguyen; Minh Hoai; D. Samaras,,127,,JournalArticle; Conference,10.1007/978-3-030-01216-8_41,Computer Science,19,,,,,,,A+D Net: Training a Shadow Detector with Adversarial Shadow Attenuation,https://www.semanticscholar.org/paper/88312a7f6a232855b3e1d59e0bb863d192ec7d12,Collected from Semantic Scholar API.,S2_88312a7f6a232855b3e1d59e0bb863d192ec7d12,,reference,,,88312a7f6a232855b3e1d59e0bb863d192ec7d12,https://www.semanticscholar.org/paper/88312a7f6a232855b3e1d59e0bb863d192ec7d12,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2017
"Existing counting methods often adopt regression-based approaches and cannot precisely localize the target objects, which hinders the further analysis (e.g., high-level understanding and fine-grained classification). In addition, most of prior work mainly focus on counting objects in static environments with fixed cameras. Motivated by the advent of unmanned flying vehicles (i.e., drones), we are interested in detecting and counting objects in such dynamic environments. We propose Layout Proposal Networks (LPNs) and spatial kernels to simultaneously count and localize target objects (e.g., cars) in videos recorded by the drone. Different from the conventional region proposal methods, we leverage the spatial layout information (e.g., cars often park regularly) and introduce these spatially regularized constraints into our network to improve the localization accuracy. To evaluate our counting method, we present a new large-scale car parking lot dataset (CARPK) that contains nearly 90,000 cars captured from different parking lots. To the best of our knowledge, it is the first and the largest drone view dataset that supports object counting, and provides the bounding box annotations.",,1707.05972,,M. Hsieh; Yen-Liang Lin; Winston H. Hsu,,520,,JournalArticle; Conference,10.1109/iccv.2017.446,Computer Science,65,,,,,https://arxiv.org/pdf/1707.05972,,Drone-Based Object Counting by Spatially Regularized Regional Proposal Network,https://www.semanticscholar.org/paper/b43128a3baeb5f815bf8b1dbc9345ca24bc2172e,Collected from Semantic Scholar API.,S2_b43128a3baeb5f815bf8b1dbc9345ca24bc2172e,,reference,,,b43128a3baeb5f815bf8b1dbc9345ca24bc2172e,https://www.semanticscholar.org/paper/b43128a3baeb5f815bf8b1dbc9345ca24bc2172e,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,IEEE International Conference on Computer Vision,2017
"Due to the importance of zero-shot learning, i.e., classifying images where there is a lack of labeled training data, the number of proposed approaches has recently increased steadily. We argue that it is time to take a step back and to analyze the status quo of the area. The purpose of this paper is three-fold. First, given the fact that there is no agreed upon zero-shot learning benchmark, we first define a new benchmark by unifying both the evaluation protocols and data splits of publicly available datasets used for this task. This is an important contribution as published results are often not comparable and sometimes even flawed due to, e.g., pre-training on zero-shot test classes. Moreover, we propose a new zero-shot learning dataset, the Animals with Attributes 2 (AWA2) dataset which we make publicly available both in terms of image features and the images themselves. Second, we compare and analyze a significant number of the state-of-the-art methods in depth, both in the classic zero-shot setting but also in the more realistic generalized zero-shot setting. Finally, we discuss in detail the limitations of the current status of the area which can be taken as a basis for advancing it.",,1707.00600,,Yongqin Xian; Christoph H. Lampert; B. Schiele; Zeynep Akata,,1824,,JournalArticle,10.1109/tpami.2018.2857768,Computer Science; Medicine,345,,,,,http://arxiv.org/pdf/1707.00600,,"Zero-Shot Learning—A Comprehensive Evaluation of the Good, the Bad and the Ugly",https://www.semanticscholar.org/paper/ffe28f6bf0e9e6bbca6313319aa1a5409d283d9b,Collected from Semantic Scholar API.,S2_ffe28f6bf0e9e6bbca6313319aa1a5409d283d9b,,reference,,,ffe28f6bf0e9e6bbca6313319aa1a5409d283d9b,https://www.semanticscholar.org/paper/ffe28f6bf0e9e6bbca6313319aa1a5409d283d9b,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,IEEE Transactions on Pattern Analysis and Machine Intelligence,2017
"We introduce a new algorithm named WGAN, an alternative to traditional GAN training. In this new model, we show that we can improve the stability of learning, get rid of problems like mode collapse, and provide meaningful learning curves useful for debugging and hyperparameter searches. Furthermore, we show that the corresponding optimization problem is sound, and provide extensive theoretical work highlighting the deep connections to other distances between distributions.",,1701.07875,,Martín Arjovsky; Soumith Chintala; Léon Bottou,,5138,,JournalArticle,,Mathematics; Computer Science,741,,,,,,,Wasserstein GAN,https://www.semanticscholar.org/paper/2f85b7376769473d2bed56f855f115e23d727094,Collected from Semantic Scholar API.,S2_2f85b7376769473d2bed56f855f115e23d727094,,reference,,,2f85b7376769473d2bed56f855f115e23d727094,https://www.semanticscholar.org/paper/2f85b7376769473d2bed56f855f115e23d727094,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,arXiv.org,2017
"Co-localization is the problem of localizing objects of the same class using only the set of images that contain them. This is a challenging task because the object detector must be built without negative examples that can lead to more informative supervision signals. The main idea of our method is to cluster the feature space of a generically pre-trained CNN, to find a set of CNN features that are consistently and highly activated for an object category, which we call category-consistent CNN features. Then, we propagate their combined activation map using superpixel geodesic distances for co-localization. In our first set of experiments, we show that the proposed method achieves state-of-the-art performance on three related benchmarks: PASCAL 2007, PASCAL-2012, and the Object Discovery dataset. We also show that our method is able to detect and localize truly unseen categories, on six held-out ImageNet categories with accuracy that is significantly higher than previous state-of-the-art. Our intuitive approach achieves this success without any region proposals or object detectors, and can be based on a CNN that was pre-trained purely on image classification tasks without further fine-tuning.",,1612.03236,,Hieu Le; Chen-Ping Yu; G. Zelinsky; D. Samaras,,23,,JournalArticle; Conference,10.1109/iccvw.2017.134,Computer Science,4,,,,,https://arxiv.org/pdf/1612.03236,,Co-localization with Category-Consistent Features and Geodesic Distance Propagation,https://www.semanticscholar.org/paper/eddce92a9ecc51165e60de7bb4fa93664fe0b50e,Collected from Semantic Scholar API.,S2_eddce92a9ecc51165e60de7bb4fa93664fe0b50e,,reference,,,eddce92a9ecc51165e60de7bb4fa93664fe0b50e,https://www.semanticscholar.org/paper/eddce92a9ecc51165e60de7bb4fa93664fe0b50e,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,2017 IEEE International Conference on Computer Vision Workshops (ICCVW),2016
"Zero-shot learning (ZSL) models rely on learning a joint embedding space where both textual/semantic description of object classes and visual representation of object images can be projected to for nearest neighbour search. Despite the success of deep neural networks that learn an end-to-end model between text and images in other vision problems such as image captioning, very few deep ZSL model exists and they show little advantage over ZSL models that utilise deep feature representations but do not learn an end-to-end embedding. In this paper we argue that the key to make deep ZSL models succeed is to choose the right embedding space. Instead of embedding into a semantic space or an intermediate space, we propose to use the visual space as the embedding space. This is because that in this space, the subsequent nearest neighbour search would suffer much less from the hubness problem and thus become more effective. This model design also provides a natural mechanism for multiple semantic modalities (e.g.,~attributes and sentence descriptions) to be fused and optimised jointly in an end-to-end manner. Extensive experiments on four benchmarks show that our model significantly outperforms the existing models.",,1611.05088,,Li Zhang; T. Xiang; S. Gong,,759,,JournalArticle; Conference,10.1109/cvpr.2017.321,Computer Science; Mathematics,104,,,,,https://arxiv.org/pdf/1611.05088,,Learning a Deep Embedding Model for Zero-Shot Learning,https://www.semanticscholar.org/paper/c4f67bb310ef9b5dca6623d3aa890182d9e828e7,Collected from Semantic Scholar API.,S2_c4f67bb310ef9b5dca6623d3aa890182d9e828e7,,reference,,,c4f67bb310ef9b5dca6623d3aa890182d9e828e7,https://www.semanticscholar.org/paper/c4f67bb310ef9b5dca6623d3aa890182d9e828e7,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2016
,,,,C. Arteta; V. Lempitsky; Andrew Zisserman,,313,,JournalArticle; Conference,10.1007/978-3-319-46478-7_30,Computer Science,20,,,,,https://link.springer.com/content/pdf/10.1007/978-3-319-46478-7_30.pdf,,Counting in the Wild,https://www.semanticscholar.org/paper/7d6e2d45340270b80d17c4869761c58ca7c9c489,Collected from Semantic Scholar API.,S2_7d6e2d45340270b80d17c4869761c58ca7c9c489,,reference,,,7d6e2d45340270b80d17c4869761c58ca7c9c489,https://www.semanticscholar.org/paper/7d6e2d45340270b80d17c4869761c58ca7c9c489,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2016
"We have created a large diverse set of cars from overhead images, which are useful for training a deep learner to binary classify, detect and count them. The dataset and all related material will be made publically available. The set contains contextual matter to aid in identification of difficult targets. We demonstrate classification and detection on this dataset using a neural network we call ResCeption. This network combines residual learning with Inception-style layers and is used to count cars in one look. This is a new way to count objects rather than by localization or density estimation. It is fairly accurate, fast and easy to implement. Additionally, the counting method is not car or scene specific. It would be easy to train this method to count other kinds of objects and counting over new scenes requires no extra set up or assumptions about object locations.",,1609.04453,,T. Mundhenk; G. Konjevod; W. Sakla; K. Boakye,,383,,JournalArticle; Conference,10.1007/978-3-319-46487-9_48,Computer Science,33,,,,,,,"A Large Contextual Dataset for Classification, Detection and Counting of Cars with Deep Learning",https://www.semanticscholar.org/paper/b462a056fcebd018d41e4fd3a2c94636c3cd01a2,Collected from Semantic Scholar API.,S2_b462a056fcebd018d41e4fd3a2c94636c3cd01a2,,reference,,,b462a056fcebd018d41e4fd3a2c94636c3cd01a2,https://www.semanticscholar.org/paper/b462a056fcebd018d41e4fd3a2c94636c3cd01a2,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,European Conference on Computer Vision,2016
,,,,Yingying Zhang; Desen Zhou; Siqin Chen; Shenghua Gao; Yi Ma,,2058,,JournalArticle; Conference,10.1109/cvpr.2016.70,Computer Science,733,,,,,,,Single-Image Crowd Counting via Multi-Column Convolutional Neural Network,https://www.semanticscholar.org/paper/2dc3b3eff8ded8914c8b536d05ee713ff0cdf3cd,Collected from Semantic Scholar API.,S2_2dc3b3eff8ded8914c8b536d05ee713ff0cdf3cd,,reference,,,2dc3b3eff8ded8914c8b536d05ee713ff0cdf3cd,https://www.semanticscholar.org/paper/2dc3b3eff8ded8914c8b536d05ee713ff0cdf3cd,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2016
"We are interested in counting the number of instances of object classes in natural, everyday images. Previous counting approaches tackle the problem in restricted domains such as counting pedestrians in surveillance videos. Counts can also be estimated from outputs of other vision tasks like object detection. In this work, we build dedicated models for counting designed to tackle the large variance in counts, appearances, and scales of objects found in natural scenes. Our approach is inspired by the phenomenon of subitizing &#x2013; the ability of humans to make quick assessments of counts given a perceptual signal, for small count values. Given a natural scene, we employ a divide and conquer strategy while incorporating context across the scene to adapt the subitizing idea to counting. Our approach offers consistent improvements over numerous baseline approaches for counting on the PASCAL VOC 2007 and COCO datasets. Subsequently, we study how counting can be used to improve object detection. We then show a proof of concept application of our counting methods to the task of Visual Question Answering, by studying the how many? questions in the VQA and COCO-QA datasets.",,1604.03505,,Prithvijit Chattopadhyay; Ramakrishna Vedantam; Ramprasaath R. Selvaraju; Dhruv Batra; Devi Parikh,,169,,JournalArticle; Conference,10.1109/cvpr.2017.471,Computer Science,22,,,,,http://arxiv.org/pdf/1604.03505,,Counting Everyday Objects in Everyday Scenes,https://www.semanticscholar.org/paper/e39ea61d4751fa3447041ad0706e32e88be15e9d,Collected from Semantic Scholar API.,S2_e39ea61d4751fa3447041ad0706e32e88be15e9d,,reference,,,e39ea61d4751fa3447041ad0706e32e88be15e9d,https://www.semanticscholar.org/paper/e39ea61d4751fa3447041ad0706e32e88be15e9d,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2016
"We present a novel latent embedding model for learning a compatibility function between image and class embeddings, in the context of zero-shot classification. The proposed method augments the state-of-the-art bilinear compatibility model by incorporating latent variables. Instead of learning a single bilinear map, it learns a collection of maps with the selection, of which map to use, being a latent variable for the current image-class pair. We train the model with a ranking based objective function which penalizes incorrect rankings of the true class for a given image. We empirically demonstrate that our model improves the state-of-the-art for various class embeddings consistently on three challenging publicly available datasets for the zero-shot setting. Moreover, our method leads to visually highly interpretable results with clear clusters of different fine-grained object properties that correspond to different latent variable maps.",,1603.08895,,Yongqin Xian; Zeynep Akata; Gaurav Sharma; Quynh N. Nguyen; Matthias Hein; B. Schiele,,747,,JournalArticle; Conference,10.1109/cvpr.2016.15,Computer Science; Mathematics,76,,,,,http://arxiv.org/pdf/1603.08895,,Latent Embeddings for Zero-Shot Classification,https://www.semanticscholar.org/paper/843acdd72a65691b0d1ac2752519480e7be24f88,Collected from Semantic Scholar API.,S2_843acdd72a65691b0d1ac2752519480e7be24f88,,reference,,,843acdd72a65691b0d1ac2752519480e7be24f88,https://www.semanticscholar.org/paper/843acdd72a65691b0d1ac2752519480e7be24f88,Semantic Scholar,a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Zero-Shot Object Counting,reference of a8e4a19be7d89e6ef17e47184ef128fbf16772d8,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2016
